billID	stateCode	stateBillID	billName	billSummary	aiSummary	introducedSession	billProgressOrder	billProgress	passedFlag	actionCount	versionCount	voteCount	trackedCount	sponsorCount	sponsorList	keywordList	committeeCategories	readCount	lastAction	lastActionDate	lastAmendmentDate	stateLink	hasCompanion	created	addedDate	stance
1750847	TX	HB571	Relating to the use by a political subdivision of public funds for lobbying and certain other activities.	AN ACT relating to the use by a political subdivision of public funds for lobbying and certain other activities.	This bill restricts how political subdivisions (like counties and municipalities) can use public funds for lobbying activities. Specifically, political subdivisions are prohibited from spending public funds to hire registered lobbyists to lobby state legislators, or to pay nonprofit state associations that employ lobbyists. The bill allows exceptions for certain activities, such as county or municipal spending on lobbying related to military, military service members, or veterans. Nonprofit state associations representing political subdivisions can still have full-time employees provide legislative services like bill tracking, bill analysis, legislative alerts, and testifying before legislative committees. If a political subdivision violates these restrictions, a taxpayer or resident can seek a legal injunction to stop the activity and can recover their attorney's fees and costs. The bill also modifies existing law regarding county spending on membership fees and dues for nonprofit associations, ensuring such spending does not support political campaigns or candidate endorsements. The new provisions will take effect on September 1, 2025, and will apply to public fund expenditures and payments made on or after that date, including those under existing contracts.	89th Legislature Regular Session	2	In Committee	False	3	1	0	19	1	Briscoe Cain (R)*	Local Government Code, Organization Supported Wholly, Public Funds Related, Spend Public Funds, Providing Legislative Services, Public Funds, Government Code, Providing Information, Public Office, Legislative  Alerts	Government Affairs	243	Referred to State Affairs	03/03/2025	11/12/2024	https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB571	True	11/12/2024	11/15/2024	Anti LGBT
1751339	TX	HB612	Relating to the establishment of an education savings account program, an insurance premium tax credit for contributions made for purposes of that program, and the award of attorney's fees in actions challenging certain educational choice laws.	AN ACT relating to the establishment of an education savings account program, an insurance premium tax credit for contributions made for purposes of that program, and the award of attorney's fees in actions challenging certain educational choice laws.	This bill establishes a comprehensive education savings account (ESA) program that allows parents to use state funds to pay for various educational expenses for their children. The program provides eligible students with an annual payment equal to the state's average per-student spending, which can be used for tuition at private schools, online courses, educational therapies, textbooks, technology, testing fees, and other approved educational expenses. To participate, children must generally be eligible to attend public school and have either previously attended a public school or be entering kindergarten. The bill also creates an insurance premium tax credit to incentivize businesses to contribute to the ESA fund, with a cap of $200 million in credits for the first year and potential increases in subsequent years. Additionally, the bill includes provisions to deter legal challenges to the program by making those who seek to block the program potentially liable for the legal fees of the prevailing party. The program includes safeguards such as a parental review committee to approve educational service providers, random auditing, and rules preventing providers from overcharging participants. The ESA program is set to begin in the 2026-2027 school year, with the goal of empowering parents to choose the most appropriate educational options for their children.	89th Legislature Regular Session	2	In Committee	False	3	1	0	84	1	Matt Shaheen (R)*	Advanced Placement Test, Average Daily Attendance, Consenting Local Prosecutor, Adequate Legal Remedy, Educational Assistance Organizations, Prioritize Admitting Children, Standard Amount Charged, Criminal Justice Agency, Due Process Hearings, Free Exercise Clause	Education	219	Referred to Public Education	03/04/2025	11/12/2024	https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB612	False	11/12/2024	01/28/2025	Anti LGBT
1751753	TX	HB671	Relating to the use by a political subdivision of public funds for lobbying and certain other activities.	AN ACT relating to the use by a political subdivision of public funds for lobbying and certain other activities.	This bill restricts how political subdivisions (such as counties and municipalities) can use public funds for lobbying activities. Specifically, political subdivisions are prohibited from spending public funds to hire registered lobbyists to lobby state legislators, or to pay membership fees to nonprofit state associations that employ lobbyists. The bill allows some exceptions, such as allowing counties or municipalities to spend funds on lobbyists specifically for matters related to military, military service members, or veterans. The legislation also permits nonprofit state associations' full-time employees to provide legislative services like bill tracking, information sharing, and testifying before legislative committees without being considered lobbying. If a political subdivision violates these restrictions, taxpayers or residents can seek injunctive relief and may recover their legal fees. The bill amends existing laws in the Government Code and Local Government Code and will take effect on September 1, 2025, applying to expenditures and payments made on or after that date, including those under existing contracts.	89th Legislature Regular Session	2	In Committee	False	3	1	0	13	1	Matt Shaheen (R)*	Local Government Code, Organization Supported Wholly, Public Funds Related, Spend Public Funds, Providing Legislative Services, Public Funds, Government Code, Providing Information, Public Office, Legislative  Alerts	Government Affairs	198	Referred to State Affairs	03/04/2025	11/12/2024	https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB671	True	11/12/2024	11/15/2024	Anti LGBT
1751890	TX	HB717	Relating to the right of a public school employee to engage in religious speech or prayer while on duty.	AN ACT relating to the right of a public school employee to engage in religious speech or prayer while on duty.	This bill adds a new section to the Texas Education Code that protects public school employees' rights to engage in religious speech or prayer while on duty. Specifically, the bill states that school districts, charter schools, and other state governmental entities cannot infringe upon an employee's ability to express religious speech or pray during work hours, unless two strict conditions are met: (1) the infringement is necessary to further a compelling state interest, and (2) the limitation is narrowly tailored using the least restrictive means to achieve that compelling state interest. This means that school administrators would face significant legal barriers if they attempt to restrict an employee's religious expression. The bill would take effect immediately if it receives a two-thirds vote in the Texas Legislature, or otherwise on September 1, 2025. The legislation appears designed to strengthen protections for religious freedom in public school settings, ensuring that employees can practice or express their religious beliefs while at work without fear of disciplinary action.	89th Legislature Regular Session	2	In Committee	False	3	1	0	19	1	Jeff Leach (R)*	Open-Enrollment Charter School, Public School Employee, Education Code, Narrowly Tailored, Religious Speech, Restrictive  Means, School District, School, Employee, District	Government Affairs	250	Referred to State Affairs	03/04/2025	11/12/2024	https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB717	True	11/12/2024	11/15/2024	Anti LGBT
1751954	TX	HB778	Relating to required health benefit plan coverage for gender transition adverse effects and reversals.	AN ACT relating to required health benefit plan coverage for gender transition adverse effects and reversals.	"This bill mandates that health benefit plans that have provided or currently provide coverage for gender transition procedures must also cover all potential adverse effects, follow-up medical testing, and procedures related to managing, reversing, or reconstructing from those initial gender transition treatments. The bill defines ""gender transition"" broadly as any medical process that alters an individual's anatomy, physiology, or mental state to align with a different sex or gender identity, including surgical interventions, hormone treatments, and counseling. The requirements apply to a wide range of health insurance providers in Texas, including insurance companies, hospital service corporations, health maintenance organizations, and various government health programs like Medicaid and the child health plan program. The coverage must be provided even if the patient is no longer enrolled in the original health plan that performed the initial gender transition procedure, and must include annual mental and physical health monitoring. Importantly, the bill specifies that these new coverage requirements will only apply to health benefit plans delivered, issued, or renewed on or after January 1, 2026, with the act itself taking effect on September 1, 2025. The bill does not apply to self-funded health benefit plans governed by federal ERISA regulations."	89th Legislature Regular Session	2	In Committee	False	15	2	0	86	1	Jeff Leach (R)*	Adverse Consequences Related, Nonprofit Agricultural Organization, Professional Employer Organization, Local Government Code, Health Benefit Plan, Gender Transition Procedure, Basic Coverage Plan, Accident Coverage Provided, Including Coverage Provided, Gender Transition	Business and Industry	420	Committee report sent to Calendars	04/15/2025	04/14/2025	https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB778	True	11/12/2024	11/13/2024	Anti LGBT
1750808	TX	HB789	Relating to requiring parental consent for psychological or psychiatric examination, testing, or treatment conducted by school district personnel.	AN ACT relating to requiring parental consent for psychological or psychiatric examination, testing, or treatment conducted by school district personnel.	"This bill strengthens parental consent requirements for psychological or psychiatric activities in Texas schools by explicitly defining ""psychological or psychiatric examination or test"" and ""psychological or psychiatric treatment"" and mandating that school district employees or contractors obtain written, signed parental consent for each specific activity involving such examinations, tests, or treatments. The bill clarifies that consent is not required for verbal check-ins about a child's general well-being, does not impact a child's ability to consent to counseling under existing family code, and does not interfere with mandatory child abuse reporting. The definitions are broad, encompassing surveys, screenings, or methods embedded in academic lessons that aim to elicit information about a student's attitudes, feelings, mental state, or behavioral characteristics. The bill also requires schools to retain these parental consent documents in the student's educational records and provides exceptions to consent requirements for safety-related recordings, extracurricular activities, classroom instruction, media coverage, and student safety purposes. The bill will take effect for the 2025-2026 school year, contingent upon receiving a two-thirds vote in the Texas legislature."	89th Legislature Regular Session	2	In Committee	False	3	1	0	24	11	Valoree Swanson (R)*, Brad Buckley (R)*, Briscoe Cain (R), Mano DeAyala (R), Caroline Harris Davila (R), Terri Leo-Wilson (R), A.J. Louderback (R), David Lowe (R), Joanne Shofner (R), David Spiller (R), Cody Vasut (R)	Regular Classroom Instruction, Requiring Parental Consent, Report Child Abuse, Academic Lesson, Condition Thought, Education Code, Elicit Information, Mental  Disorder, Mental Disorder, Signed Consent	Education	217	Referred to Public Education	03/05/2025	11/12/2024	https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB789	True	11/12/2024	11/15/2024	Anti LGBT
1752213	TX	HB796	Relating to the Texas Sovereignty Act.	AN ACT relating to the Texas Sovereignty Act.	This bill establishes the Texas Sovereignty Act, which creates a formal mechanism for Texas to challenge and potentially nullify federal actions that the state believes are unconstitutional. The bill creates a 12-member Joint Legislative Committee on Constitutional Enforcement, composed of six representatives from the Texas House and six from the Senate, tasked with reviewing federal actions to determine their constitutionality. When reviewing federal actions, the committee must consider historical context, including ratifying debates, the understanding of the Constitution's framers, and early interpretations of constitutional powers. If the committee determines a federal action is unconstitutional by majority vote, the full legislature can vote to formally declare it invalid. Once declared unconstitutional, the federal action would have no legal effect in Texas, and state agencies and officials would be prohibited from spending public resources to implement or enforce it. The bill also grants Texas courts the ability to issue declaratory judgments about federal actions' constitutionality, requiring them to rely on the Constitution's original meaning rather than solely on previous court decisions. Additionally, the bill emphasizes the Tenth Amendment's principle that powers not explicitly delegated to the federal government are reserved for the states, and it calls on all government officials to defend the Constitution and protect state sovereignty.	89th Legislature Regular Session	2	In Committee	False	13	2	0	14	8	Cecil Bell (R)*, David Spiller (R)*, Stan Gerdes (R)*, Terri Leo-Wilson (R)*, Will Metcalf (R)*, Richard Hayes (R), Janis Holt (R), Mitch Little (R)	Year Terms Beginning, Forward Official Copies, Incur Public Debt, Spend Public Money, Specific Powers Enumerated, Federal Agency Rule, Grant Declaratory Relief, Enumerated Powers Delegated, Written Opinion Determining, Federal Government Established	Government Affairs	346	Committee report sent to Calendars	04/10/2025	04/09/2025	https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB796	True	11/12/2024	11/15/2024	Anti LGBT
1751568	TX	HB843	Relating to certain general definitions in the Code Construction Act.	AN ACT relating to certain general definitions in the Code Construction Act.	"This bill amends the Texas Government Code by adding seven new definitions to Section 311.005, specifically focusing on defining biological sex and sex-specific terms. The definitions include ""boy"" as a male child, ""father"" as a male parent, ""female"" and ""woman"" as individuals with a biological reproductive system that produces ova, ""girl"" as a female child, ""male"" and ""man"" as individuals with a biological reproductive system capable of fertilizing ova, ""mother"" as a female parent, and ""sex"" as an individual's biological sex, which is defined as either male or female. These definitions appear to be aimed at establishing clear, biologically-based terminology for sex and gender in Texas state law, with a specific focus on reproductive biological characteristics. The bill is set to take effect on September 1, 2025, providing ample time for implementation and potential legal review."	89th Legislature Regular Session	2	In Committee	False	3	1	0	32	1	Brian Harrison (R)*	Biological Reproductive System, Biological Sex, General Definitions, Government Code, Female Sex, Male Sex, Produce Ova, Female, Male, Ova	Government Affairs	268	Referred to State Affairs	03/05/2025	11/12/2024	https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB843	False	11/12/2024	11/21/2024	Anti LGBT
1751596	TX	HB847	Relating to a prohibition on funding for gender reassignment.	AN ACT relating to a prohibition on funding for gender reassignment.	"This bill adds a new chapter to the Texas Government Code that prohibits the use of state funds for gender reassignment medical procedures and health benefits. The bill specifically defines ""gender reassignment"" as medical interventions including surgeries or medications intended to alter a person's primary or secondary sex characteristics. It broadly prevents any state-authorized or state-appropriated funds from being used to pay for such procedures or related health coverage. The bill includes an exception for intersex persons, defined as individuals with chromosomal, gonadal, genital, or endocrine characteristics that do not conform to typical male or female definitions or are considered medically atypical. The legislation would take effect immediately if it receives a two-thirds vote in the Texas legislature, or otherwise will become effective on September 1, 2025. By creating this prohibition, the bill aims to restrict state funding for medical treatments related to gender transition."	89th Legislature Regular Session	2	In Committee	False	3	1	0	34	1	Brian Harrison (R)*	Covers Gender Reassignment, Including Surgery Performed, Taxpayer Resources Sec, Gender Reassignment, Taxpayer Resources, Biologicals Prescribed, Government Code, Inborn Chromosomal, Maintaining Alteration, Medical  Intervention	Government Affairs	346	Referred to State Affairs	03/05/2025	11/12/2024	https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB847	False	11/12/2024	11/15/2024	Anti LGBT
1751417	TX	HB929	Relating to prohibiting a school district from procuring training, insurance products and risk pool participation, good or supplies from a buy board, and any investment or professional services from certain nonprofit associations or organizations.	AN ACT relating to prohibiting a school district from procuring training, insurance products and risk pool participation, good or supplies from a buy board, and any investment or professional services from certain nonprofit associations or organizations.	"This bill prohibits school districts from engaging in certain business transactions with specific nonprofit associations or organizations that primarily represent political subdivisions of the state and employ registered lobbyists. Specifically, school districts are banned from contracting with or providing public funds to such organizations for four types of services: (1) training or instruction programs, (2) insurance products or risk pool participation, (3) goods or supplies purchased through a ""buy board"" (a cooperative purchasing platform), and (4) investment or professional services. The bill clarifies that these restrictions will only apply to contracts entered into on or after the effective date of September 1, 2025, meaning existing contracts will remain unaffected. This legislation appears aimed at limiting school districts' interactions with certain lobbying-connected nonprofit organizations, potentially to reduce potential conflicts of interest or unnecessary spending."	89th Legislature Regular Session	2	In Committee	False	3	1	0	11	1	Brian Harrison (R)*	Distribute Public Funds, Risk Pool Participation, Risk  Pool, Buy Board, Education Code, Government  Code, Individual  Required, Nonprofit Association, Nonprofit Associations, School District	Education	99	Referred to Public Education	03/06/2025	11/12/2024	https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB929	False	11/12/2024	02/28/2025	Anti LGBT
1750907	TX	HB938	Relating to a cause of action for drag performances performed in the presence of a minor.	AN ACT relating to a cause of action for drag performances performed in the presence of a minor.	"This bill creates a new legal framework in Texas that allows minors to sue individuals involved in drag performances under specific circumstances. The law defines a ""drag performance"" as a performance where a performer presents a gender different from their birth-assigned gender through clothing, makeup, or physical markers, and performs in a manner deemed ""lascivious"" (sexually offensive to community standards). A minor can bring a lawsuit against anyone who knowingly promotes, conducts, or performs in a drag show that includes minors, if the performance violates community standards for age-appropriate content and the organizers fail to restrict minor access. If successful, the minor can receive actual damages (covering psychological, emotional, economic, and physical harm), reasonable attorney's fees, and $5,000 in statutory damages. The law provides limited defenses, such as if the defendant reasonably believed the minor was over 18 or if the minor presented apparently valid identification, but explicitly states that parental accompaniment is not a valid defense. The cause of action must be brought within 10 years of the performance, and the law will take effect on September 1, 2025, applying only to performances occurring on or after that date."	89th Legislature Regular Session	2	In Committee	False	3	1	0	34	5	Steve Toth (R)*, John McQueeney (R)*, Janis Holt (R), Andy Hopper (R), Will Metcalf (R)	Drag Performances Performed, Accrues, Change, Minor, Presence, Relating, Txhb	Government Affairs	319	Referred to State Affairs	03/06/2025	11/12/2024	https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB938	False	11/12/2024	11/15/2024	Anti LGBT
1752021	TX	HB947	Relating to affirmative defenses to prosecution for certain offenses involving material or conduct that is obscene or otherwise harmful to children.	AN ACT relating to affirmative defenses to prosecution for certain offenses involving material or conduct that is obscene or otherwise harmful to children.	"This bill modifies two sections of the Texas Penal Code related to affirmative defenses for offenses involving obscene material or conduct harmful to children. In Section 1, the bill changes the existing affirmative defense for selling, distributing, or exhibiting obscene material from having a ""scientific, educational, governmental, or other similar justification"" to specifically having a ""bona fide judicial, law enforcement, or legislative justification."" In Section 2, the bill alters the affirmative defenses for offenses related to children by removing ""educational, medical, psychological, psychiatric"" purposes and replacing them with ""judicial, law enforcement, or legislative purposes."" The bill also maintains two other existing affirmative defenses: if the defendant was married to the child at the time of the offense, or if the defendant is not more than two years older than the child. The changes will only apply to offenses committed on or after September 1, 2025, with previous offenses still governed by the law in effect at the time they were committed. The bill narrows the scope of justifiable defenses in these specific legal contexts, focusing more narrowly on official judicial, law enforcement, and legislative purposes."	89th Legislature Regular Session	2	In Committee	False	3	1	0	27	3	Steve Toth (R)*, Janis Holt (R), Andy Hopper (R)	Offenses Involving Material, Bona Fide Judicial, Bona Fide, Affirmative Defense, Affirmative Defenses, Penal Code, Years Older, Offense Occurred, Offense Committed, Legislative Purpose	Government Affairs	386	Referred to State Affairs	03/06/2025	11/12/2024	https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB947	True	11/12/2024	01/30/2025	Anti LGBT
1750885	TX	HB973	Relating to prohibiting a court, administrative agency, or other tribunal from requiring certain amendments to a public school student's permanent record.	AN ACT relating to prohibiting a court, administrative agency, or other tribunal from requiring certain amendments to a public school student's permanent record.	"This bill adds a new section to the Texas Education Code that prohibits courts, administrative agencies, or other tribunals from ordering or requiring school district employees to modify a student's permanent record to reflect a different sex than the student's biological sex. The bill specifically defines ""biological sex"" as the physical condition of being male or female, determined by sex organs, chromosomes, and endogenous profile at birth. Essentially, this legislation prevents legal entities from compelling schools to change a student's official records regarding their sex or gender, regardless of any external legal proceedings or orders. The new law is set to take effect on September 1, 2025, and appears to be designed to maintain what the bill's authors consider to be the objective, biological record of a student's sex in official school documentation, potentially limiting changes to gender identification on school records through judicial or administrative processes."	89th Legislature Regular Session	2	In Committee	False	3	1	0	33	1	Candy Noble (R)*	School District Employee, Public School Student, Student Permanent Record, Permanent Record, Administrative Agency, Education Code, Endogenous Profile, Physical Condition, Biological Sex, Sex Organs	Education	167	Referred to Public Education	03/06/2025	11/12/2024	https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB973	False	11/12/2024	01/28/2025	Anti LGBT
1751673	TX	HB976	Relating to parental rights in public education and prohibiting certain instruction regarding sexual orientation or gender identity; authorizing a civil penalty.	AN ACT relating to parental rights in public education and prohibiting certain instruction regarding sexual orientation or gender identity; authorizing a civil penalty.	This bill enhances parental rights in public education by introducing several key provisions. First, it requires school districts to establish procedures that notify parents about any changes in services or support related to their child's mental, emotional, or physical health, and mandates that school personnel encourage students to discuss their well-being with their parents. The bill prohibits school districts from adopting policies that prevent employees from informing parents about their child's health or that encourage students to withhold such information from parents. Additionally, the legislation restricts instruction about sexual orientation and gender identity for students in prekindergarten through eighth grade, defining such instruction as only permissible if it is age-appropriate and developmentally appropriate. The bill also allows parents to bring civil actions if they believe these parental rights have been violated, with potential damages and attorney's fees awarded. Schools can face civil penalties up to $10,000 for each violation, and the bill permits the attorney general to investigate and pursue these penalties. Furthermore, the legislation stipulates that school districts may not renew the employment contracts of employees who prevent parents from accessing records or who discourage parental notification about a student's health and well-being. These provisions will take effect for the 2025-2026 school year, aiming to strengthen parental involvement and control in their children's education.	89th Legislature Regular Session	2	In Committee	False	3	1	0	90	2	Steve Toth (R)*, Janis Holt (R)	Accessing Written Records, Class Size Limits, Conduct Constituting Assault, Early Childhood Literacy, Mathematics Proficiency Plans, Military Readiness Plans, Criminal History Records, Open-Enrollment Charter School, Prohibit Parental Knowledge, Supportive Learning Environment	Education	244	Referred to Public Education	03/06/2025	11/13/2024	https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB976	False	11/12/2024	11/14/2024	Anti LGBT
1751428	TX	HB980	Relating to the required inclusion of a person's sex on a birth certificate.	AN ACT relating to the required inclusion of a person's sex on a birth certificate.	This bill requires birth certificates in Texas to include a person's biological sex, specifically defining sex based on the presence or absence of a Y chromosome. The bill mandates that birth certificate forms must have a space to record the child's sex as either male or female, with male being defined as a child born with a Y chromosome and female being defined as a child born without a Y chromosome. Importantly, this biological sex classification method will apply to other laws in Texas related to determining a person's sex or gender. The Health and Human Services Commission is directed to develop and adopt the necessary rules to implement these changes, with the bill set to take effect on September 1, 2025. This legislation represents a statutory approach to defining biological sex at birth using a chromosomal criteria, which could have significant implications for legal and administrative sex designations in the state.	89th Legislature Regular Session	2	In Committee	False	3	1	0	32	2	Steve Toth (R)*, Janis Holt (R)	Adopt Rules, Birth Certificate, Required Inclusion, Safety Code, Biological Sex, Child Born, Child, Sex, Relating, Txhb	Justice	280	Referred to Judiciary & Civil Jurisprudence	03/06/2025	11/12/2024	https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB980	False	11/12/2024	11/15/2024	Anti LGBT
1752172	TX	HB995	Relating to defenses to prosecution for certain criminal offenses involving material or conduct that may be obscene or is otherwise harmful to children.	AN ACT relating to defenses to prosecution for certain criminal offenses involving material or conduct that may be obscene or is otherwise harmful to children.	"This bill modifies two sections of the Texas Penal Code related to criminal offenses involving obscene material or conduct harmful to children. Specifically, the bill changes the defense provisions in Sections 43.24 and 43.25. For Section 43.24, the bill removes the term ""affirmative"" defense for justifications such as scientific, educational, or governmental purposes, and adds a new provision that allows judicial or law enforcement officers to use a defense when discharging their official duties. In Section 43.25, the bill eliminates several previously allowed affirmative defense categories like educational, medical, psychological, and legislative purposes, while maintaining defenses for a spouse of the child, conduct for judicial or law enforcement purposes, and when the defendant is not more than two years older than the child. The changes will only apply to offenses committed on or after the effective date of September 1, 2025, with previous offenses continuing to be governed by the law in effect at the time of the offense."	89th Legislature Regular Session	2	In Committee	False	3	1	0	28	3	Steve Toth (R)*, Janis Holt (R), Andy Hopper (R)	Bona Fide, Official Duties, Penal Code, Similar Justification, Years Older, Offense Occurred, Offense Committed, Affirmative Defense, Offense, Affirmative	Government Affairs	336	Referred to State Affairs	03/06/2025	11/12/2024	https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB995	True	11/12/2024	01/30/2025	Anti LGBT
1751212	TX	HB1009	Relating to the display of the Ten Commandments in public schools.	AN ACT relating to the display of the Ten Commandments in public schools.	This bill requires all public elementary and secondary schools in Texas to display a poster or framed copy of the Ten Commandments in a conspicuous place in every classroom, starting with the 2025-2026 school year. The poster must be at least 16 inches wide and 20 inches tall, with a legible text that includes the full traditional version of the Ten Commandments. If schools do not already have such a display, they must accept privately donated posters that meet the specified requirements, and they may use public funds or private donations to replace existing displays. The bill mandates that schools use the exact biblical text, which includes commandments about worshipping God, respecting parents, and prohibitions against actions like killing, stealing, and lying. Schools with extra posters must offer them to other public schools for display. The bill will take effect immediately if it receives a two-thirds vote in the Texas legislature, otherwise it will take effect on September 1, 2025. This legislation appears aimed at promoting religious display in public educational settings, which could potentially raise constitutional questions about separation of church and state.	89th Legislature Regular Session	2	In Committee	False	3	1	0	29	81	Mike Olcott (R)*, Daniel Alders (R), Jeffrey Barry (R), Cecil Bell (R), Keith Bell (R), Brad Buckley (R), Ben Bumgarner (R), Angie Button (R), Briscoe Cain (R), Giovanni Capriglione (R), David Cook (R), Tom Craddick (R), Charles Cunningham (R), Pat Curry (R), Jay Dean (R), Mano DeAyala (R), Mark Dorazio (R), Harold Dutton (D), Caroline Fairly (R), James Frank (R), Gary Gates (R), Stan Gerdes (R), Ryan Guillen (R), Sam Harless (R), Cody Harris (R), Caroline Harris Davila (R), Brian Harrison (R), Richard Hayes (R), Cole Hefner (R), Hillary Hickland (R), Janis Holt (R), Andy Hopper (R), Lacey Hull (R), Todd Hunter (R), Carrie Isaac (R), Helen Kerwin (R), Stan Kitzman (R), Marc LaHood (R), Jeff Leach (R), Terri Leo-Wilson (R), Mitch Little (R), Oscar Longoria (D), Janie Lopez (R), A.J. Louderback (R), David Lowe (R), J.M. Lozano (R), John Lujan (R), Shelley Luther (R), Don McLaughlin (R), John McQueeney (R), Will Metcalf (R), Morgan Meyer (R), Brent Money (R), Eddie Morales (D), Matt Morgan (R), Sergio Muñoz (D), Tom Oliverson (R), Angelia Orr (R), Jared Patterson (R), Dennis Paul (R), Katrina Pierson (R), Richard Raymond (D), Keresa Richardson (R), Nate Schatzline (R), Alan Schoolcraft (R), Matt Shaheen (R), Joanne Shofner (R), Shelby Slawson (R), John Smithee (R), David Spiller (R), Valoree Swanson (R), Carl Tepper (R), Tony Tinderholt (R), Steve Toth (R), Ellen Troxclair (R), Gary VanDeaver (R), Cody Vasut (R), Denise Villalobos (R), Wesley Virdell (R), Trey Wharton (R), Terry Wilson (R)	Bear False Witness, Honor Thy Father, Lord Thy God, Privately Donated Poster, Covet Thy Neighbor, Ten Commandments Provided, Thy  Neighbor, Thy Neighbor, Ten  Commandments, Ten Commandments	Education	304	Referred to Public Education	03/07/2025	11/12/2024	https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB1009	False	11/12/2024	11/15/2024	Anti LGBT
1750769	TX	HB1012	Relating to the prosecution of the criminal offense of sale, distribution, or display of harmful material to a minor.	AN ACT relating to the prosecution of the criminal offense of sale, distribution, or display of harmful material to a minor.	"This bill modifies the legal definition of ""harmful material"" in the Texas Penal Code regarding the sale, distribution, or display of such material to minors. Specifically, the bill removes the phrase ""whose dominant theme taken as a whole"" and eliminates the word ""utterly"" from the existing definition. The updated definition of harmful material now focuses on three key criteria: (1) material that appeals to a minor's prurient interest in sex, nudity, or excretion; (2) material that is patently offensive according to prevailing adult community standards for minor-appropriate content; and (3) material without redeeming social value for minors. The bill clarifies these standards without substantially changing the core legal concept. The changes will only apply to offenses committed on or after the effective date, which is set for September 1, 2025, meaning that any offenses prior to that date will be governed by the previous version of the law."	89th Legislature Regular Session	2	In Committee	False	3	1	0	30	3	Steve Toth (R)*, Richard Hayes (R), Andy Hopper (R)	Adult Community, Dominant Theme, Harmful Material, Means Material, Patently Offensive, Penal Code, Prevailing Standards, Prurient Interest, Redeeming Social, Criminal Offense	Government Affairs	487	Referred to State Affairs	03/07/2025	11/13/2024	https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB1012	True	11/12/2024	11/15/2024	Anti LGBT
1750893	TX	HB1014	Relating to regulations and policies for entering or using a bathroom or changing facility in a public school; authorizing a civil penalty, authorizing a private civil right of action.	AN ACT relating to regulations and policies for entering or using a bathroom or changing facility in a public school; authorizing a civil penalty, authorizing a private civil right of action.	This bill establishes new regulations for bathroom and changing facility usage in public schools in Texas, focusing on biological sex as the determining factor for accessing multiple-occupancy facilities. The bill defines multiple-occupancy facilities as spaces designed for more than one person at a time where individuals may be in a state of undress, such as restrooms, locker rooms, and shower rooms. It requires school districts and charter schools to designate these facilities based strictly on a person's biological sex as stated on their original birth certificate, with limited exceptions for custodial, maintenance, medical, or assistance purposes. The legislation allows schools to provide single-occupancy accommodations upon request but prohibits allowing individuals to use multi-occupancy facilities designated for a biological sex different from their own. The bill introduces significant legal consequences, including a potential $100,000 civil penalty for violations and strict liability for personal injuries resulting from policies that permit cross-biological sex facility access. Notably, the bill also prevents school districts from considering a private entity's bathroom or changing facility policies when awarding contracts and provides a private right of civil action for privacy violations. The provisions will take effect on September 1, 2025, giving schools and districts time to prepare for implementation.	89th Legislature Regular Session	2	In Committee	False	3	1	0	56	2	Steve Toth (R)*, Richard Hayes (R)	General Revenue Fund, Civil Penalties Assessed, Biological Sex Opposite, Official Birth Certificate, Open-Enrollment Charter School, Single Toilet Restroom, Civil Penalty Imposed, Single-Sex Multiple-Occupancy Bathroom, Single-Sex Multiple-Occupancy Bathrooms, Changing Facility Accessible	Government Affairs	257	Referred to State Affairs	03/07/2025	11/13/2024	https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB1014	False	11/12/2024	11/13/2024	Anti LGBT
